Member_ID,Join_Date,Gender,Age,Membership_Type,Tenure_Months,Avg_Visits_Per_Week,Last_Visit_Date,Days_Since_Last_Visit,Monthly_Fee,Total_Revenue
M03909,2024-04-25,Male,30,Standard,10,2.92,2025-01-11,21,40,400
M03910,2024-08-29,Male,18,Premium,6,4.19,2025-01-23,9,60,360
M03911,2024-06-27,Male,34,Premium,8,4.87,2025-01-28,4,60,480
M03912,2023-12-15,Female,21,Premium,14,3.42,2025-01-23,9,60,840
M03913,2023-12-13,Female,21,Premium,14,2.6,2025-01-20,12,60,840
M03914,2024-03-20,Male,44,Weekend,11,2.32,2025-01-20,12,25,275
M03915,2024-12-18,Male,33,Weekend,2,0.82,2025-01-03,29,25,50
M03916,2022-05-29,Female,45,Premium,33,4.24,2025-01-26,6,60,1980
M03917,2024-07-05,Female,33,Standard,7,3.25,2025-01-29,3,40,280
M03918,2022-03-18,Male,32,Premium,35,3.28,2025-01-23,9,60,2100
M03919,2024-02-26,Male,43,Standard,12,3.16,2025-01-25,7,40,480
M03920,2022-07-05,Male,23,Weekend,31,1.16,2025-01-16,16,25,775
M03921,2022-11-06,Female,22,Weekend,27,2.09,2025-01-23,9,25,675
M03922,2022-11-20,Female,39,Standard,27,1.64,2025-01-11,21,40,1080
M03923,2024-01-03,Male,27,Standard,13,2.81,2025-01-12,20,40,520
M03924,2023-07-07,Male,24,Premium,19,4.19,2025-01-27,5,60,1140
M03925,2023-08-15,Male,24,Weekend,18,1.48,2025-01-07,25,25,450
M03926,2024-01-28,Male,27,Premium,13,4.22,2025-01-30,2,60,780
M03927,2022-02-11,Male,47,Standard,36,3.35,2025-01-28,4,40,1440
M03928,2023-01-18,Female,27,Standard,25,2.97,2025-01-24,8,40,1000
M03929,2022-05-15,Male,42,Standard,33,3.42,2025-01-23,9,40,1320
M03930,2023-12-19,Female,32,Premium,14,3.62,2025-01-28,4,60,840
M03931,2023-04-28,Female,23,Weekend,22,1.56,2025-01-23,9,25,550
M03932,2023-04-09,Female,41,Premium,22,3.16,2025-01-28,4,60,1320
M03933,2024-04-28,Female,19,Standard,10,3.47,2025-01-28,4,40,400
M03934,2022-03-19,Female,25,Premium,35,2.64,2025-01-21,11,60,2100
M03935,2022-01-22,Female,42,Premium,37,3.4,2025-02-01,0,60,2220
M03936,2023-01-09,Female,37,Standard,25,2.1,2025-01-27,5,40,1000
M03937,2024-04-01,Female,32,Standard,10,2.27,2025-01-27,5,40,400
M03938,2022-05-14,Male,38,Premium,33,4.79,2025-01-29,3,60,1980
M03939,2023-09-19,Male,38,Premium,17,3.42,2025-01-30,2,60,1020
M03940,2022-03-17,Male,35,Standard,35,3.33,2025-01-28,4,40,1400
M03941,2023-07-30,Male,22,Standard,19,2.35,2025-01-27,5,40,760
M03942,2022-08-14,Male,42,Weekend,30,2.21,2025-01-24,8,25,750
M03943,2024-10-19,Female,21,Premium,4,3.8,2025-01-29,3,60,240
M03944,2022-09-25,Female,27,Premium,29,3.28,2025-01-29,3,60,1740
M03945,2024-12-14,Female,36,Premium,2,3.62,2025-01-24,8,60,120
M03946,2022-09-01,Female,31,Premium,29,3.56,2025-01-26,6,60,1740
M03947,2024-12-16,Female,40,Standard,2,2.02,2025-01-13,19,40,80
M03948,2023-02-21,Male,41,Standard,24,2.08,2025-01-26,6,40,960
M03949,2024-06-24,Male,30,Premium,8,2.97,2025-01-17,15,60,480
M03950,2023-04-07,Female,46,Premium,22,3.34,2025-01-30,2,60,1320
M03951,2023-08-21,Male,27,Premium,18,4.06,2025-01-27,5,60,1080
M03952,2024-05-15,Male,39,Weekend,9,1.27,2024-12-22,41,25,225
M03953,2024-01-02,Male,23,Weekend,13,1.92,2025-01-10,22,25,325
M03954,2023-11-11,Male,30,Premium,15,4.97,2025-01-28,4,60,900
M03955,2024-11-28,Male,38,Premium,3,3.44,2025-01-28,4,60,180
M03956,2024-03-06,Female,49,Weekend,11,1.43,2025-01-13,19,25,275
M03957,2024-07-24,Male,28,Weekend,7,0.83,2025-01-10,22,25,175
M03958,2022-10-27,Male,39,Standard,28,2.28,2025-01-22,10,40,1120
M03959,2024-06-21,Female,42,Premium,8,4.32,2025-01-23,9,60,480
M03960,2024-07-03,Female,32,Premium,7,3.04,2025-01-30,2,60,420
M03961,2023-09-14,Female,19,Standard,17,1.86,2025-01-24,8,40,680
M03962,2022-05-19,Female,43,Premium,33,3.44,2025-01-30,2,60,1980
M03963,2024-09-11,Female,44,Premium,5,4.55,2025-01-23,9,60,300
M03964,2024-06-08,Female,32,Standard,8,2.75,2025-01-21,11,40,320
M03965,2022-05-31,Female,36,Premium,33,4.89,2025-01-31,1,60,1980
M03966,2024-06-30,Female,34,Standard,8,3.31,2025-01-22,10,40,320
M03967,2024-04-15,Male,37,Premium,10,2.88,2025-01-18,14,60,600
M03968,2023-10-13,Female,35,Premium,16,2.61,2025-01-11,21,60,960
M03969,2022-12-01,Female,23,Standard,26,2.3,2025-01-17,15,40,1040
M03970,2024-03-21,Male,32,Premium,11,3.81,2025-02-01,0,60,660
M03971,2023-01-15,Female,46,Weekend,25,1.53,2025-01-13,19,25,625
M03972,2024-06-22,Female,48,Standard,8,1.77,2025-01-20,12,40,320
M03973,2024-12-10,Female,34,Premium,2,2.81,2025-01-21,11,60,120
M03974,2022-04-12,Female,41,Standard,34,1.59,2025-01-19,13,40,1360
M03975,2022-10-27,Male,43,Premium,28,4.63,2025-01-23,9,60,1680
M03976,2023-08-09,Male,39,Weekend,18,2.4,2025-01-22,10,25,450
M03977,2023-02-24,Female,26,Premium,24,2.79,2025-01-07,25,60,1440
M03978,2022-05-23,Male,49,Standard,33,1.93,2025-01-25,7,40,1320
M03979,2023-05-05,Male,29,Premium,21,2.72,2025-01-19,13,60,1260
M03980,2024-04-06,Male,39,Standard,10,3.26,2025-01-24,8,40,400
M03981,2023-09-22,Male,43,Weekend,17,2.42,2025-01-26,6,25,425
M03982,2024-04-28,Male,40,Weekend,10,1.02,2025-01-10,22,25,250
M03983,2024-02-04,Male,22,Premium,12,3.26,2025-01-28,4,60,720
M03984,2024-01-26,Female,31,Premium,13,3.41,2025-01-29,3,60,780
M03985,2022-06-17,Female,41,Weekend,32,1.5,2025-01-16,16,25,800
M03986,2023-10-27,Male,25,Weekend,16,1.86,2025-01-10,22,25,400
M03987,2024-10-24,Male,43,Premium,4,3.76,2025-01-23,9,60,240
M03988,2024-07-04,Male,49,Standard,7,3.4,2025-01-31,1,40,280
M03989,2022-11-09,Female,42,Premium,27,2.75,2025-01-27,5,60,1620
M03990,2022-10-30,Female,45,Weekend,28,2.1,2025-01-16,16,25,700
M03991,2023-11-13,Female,49,Premium,15,3.34,2025-01-24,8,60,900
M03992,2023-06-21,Female,39,Premium,20,3.44,2025-01-25,7,60,1200
M03993,2023-12-10,Female,34,Standard,14,2.92,2025-01-17,15,40,560
M03994,2023-12-30,Female,26,Premium,14,4.82,2025-01-28,4,60,840
M03995,2024-07-21,Male,20,Standard,7,2.93,2025-01-22,10,40,280
M03996,2022-11-11,Female,42,Standard,27,3.05,2025-01-27,5,40,1080
M03997,2023-05-09,Female,24,Premium,21,4.38,2025-01-23,9,60,1260
M03998,2024-12-05,Female,47,Premium,2,3.3,2025-01-27,5,60,120
M03999,2022-08-10,Male,29,Standard,30,3.01,2025-01-27,5,40,1200
M04000,2024-09-10,Female,46,Premium,5,4.46,2025-01-31,1,60,300
M04001,2022-03-02,Male,20,Standard,35,2.57,2025-01-27,5,40,1400
M04002,2024-09-13,Male,26,Weekend,5,1.57,2025-01-08,24,25,125
M04003,2023-01-09,Female,31,Standard,25,3.02,2025-01-30,2,40,1000
M04004,2023-10-05,Female,40,Premium,16,4.54,2025-01-30,2,60,960
M04005,2024-05-16,Female,40,Premium,9,3.34,2025-01-28,4,60,540
M04006,2022-03-16,Male,40,Premium,35,4.5,2025-01-23,9,60,2100
M04007,2022-06-24,Female,35,Premium,32,4.54,2025-01-29,3,60,1920
M04008,2023-08-19,Male,28,Standard,18,1.97,2025-01-17,15,40,720
M04009,2023-04-12,Male,21,Standard,22,2.93,2025-01-27,5,40,880
M04010,2024-05-13,Female,43,Premium,9,2.97,2025-01-22,10,60,540
M04011,2023-09-02,Female,25,Premium,17,2.73,2025-01-15,17,60,1020
M04012,2023-08-24,Female,45,Premium,18,3.94,2025-01-24,8,60,1080
M04013,2023-05-21,Male,35,Standard,21,3.32,2025-01-26,6,40,840
M04014,2023-11-10,Female,30,Premium,15,2.59,2025-01-26,6,60,900
M04015,2023-12-22,Male,21,Standard,14,3.15,2025-01-30,2,40,560
M04016,2023-11-18,Female,27,Premium,15,3.77,2025-01-25,7,60,900
M04017,2023-02-17,Male,25,Weekend,24,2.22,2025-01-07,25,25,600
M04018,2024-10-06,Female,48,Weekend,4,2.19,2025-01-23,9,25,100
M04019,2023-09-24,Female,49,Premium,17,4.69,2025-01-30,2,60,1020
M04020,2024-02-14,Male,29,Premium,12,4.42,2025-01-31,1,60,720
M04021,2023-09-25,Male,49,Standard,17,3.19,2025-01-27,5,40,680
M04022,2023-10-11,Female,36,Premium,16,2.94,2025-01-20,12,60,960
M04023,2023-01-15,Male,29,Standard,25,2.11,2025-01-10,22,40,1000
M04024,2024-08-06,Male,39,Weekend,6,0.98,2025-01-11,21,25,150
M04025,2022-04-01,Male,45,Standard,34,2.98,2025-01-16,16,40,1360
M04026,2023-12-10,Male,19,Weekend,14,0.81,2025-01-13,19,25,350
M04027,2024-09-28,Female,41,Premium,5,2.96,2025-01-11,21,60,300
M04028,2024-07-03,Male,25,Premium,7,4.7,2025-01-30,2,60,420
M04029,2024-04-30,Female,45,Standard,10,2.91,2025-01-12,20,40,400
M04030,2023-05-03,Female,30,Premium,21,4.69,2025-02-01,0,60,1260
M04031,2024-04-28,Female,18,Standard,10,1.78,2025-01-17,15,40,400
M04032,2023-05-06,Male,20,Premium,21,3.5,2025-02-01,0,60,1260
M04033,2024-03-28,Female,47,Premium,11,3.21,2025-01-26,6,60,660
M04034,2022-10-28,Female,48,Weekend,28,0.52,2025-01-16,16,25,700
M04035,2022-01-23,Female,19,Premium,37,3.21,2025-01-26,6,60,2220
M04036,2023-11-14,Female,40,Weekend,15,1.26,2024-12-27,36,25,375
M04037,2023-08-01,Female,40,Weekend,18,0.68,2025-01-21,11,25,450
M04038,2023-08-21,Male,49,Standard,18,2.63,2025-01-15,17,40,720
M04039,2022-02-11,Female,37,Standard,36,2.27,2025-01-19,13,40,1440
M04040,2024-11-14,Male,45,Standard,3,1.59,2025-01-09,23,40,120
M04041,2024-10-28,Female,45,Weekend,4,1.91,2025-01-13,19,25,100
M04042,2022-04-17,Female,25,Premium,34,4.32,2025-01-28,4,60,2040
M04043,2024-11-14,Male,20,Standard,3,3.17,2025-01-25,7,40,120
M04044,2022-11-16,Male,47,Standard,27,2.47,2025-01-22,10,40,1080
M04045,2024-06-04,Female,42,Standard,8,3.44,2025-01-26,6,40,320
M04046,2023-06-17,Female,38,Standard,20,3.33,2025-02-01,0,40,800
M04047,2024-03-26,Female,47,Premium,11,3.88,2025-01-24,8,60,660
M04048,2023-04-03,Female,46,Standard,22,2.39,2025-01-20,12,40,880
M04049,2022-06-30,Female,32,Weekend,32,0.51,2025-01-06,26,25,800
M04050,2022-03-12,Male,47,Premium,35,4.28,2025-01-29,3,60,2100
M04051,2022-07-23,Female,19,Weekend,31,1.63,2025-01-10,22,25,775
M04052,2023-08-04,Female,42,Standard,18,3.38,2025-01-28,4,40,720
M04053,2022-11-29,Male,34,Weekend,27,1.69,2025-01-26,6,25,675
M04054,2022-07-22,Male,44,Standard,31,3.49,2025-01-25,7,40,1240
M04055,2022-02-02,Female,41,Standard,36,3.21,2025-01-30,2,40,1440
M04056,2024-10-17,Male,23,Premium,4,4.88,2025-01-26,6,60,240
M04057,2022-08-11,Male,45,Weekend,30,1.16,2025-01-14,18,25,750
M04058,2022-10-28,Male,18,Premium,28,2.87,2025-01-10,22,60,1680
M04059,2023-08-02,Female,47,Weekend,18,2.09,2025-01-17,15,25,450
M04060,2022-03-20,Female,21,Weekend,35,2.07,2025-01-13,19,25,875
M04061,2023-12-29,Female,36,Premium,14,3.03,2025-01-23,9,60,840
M04062,2023-05-28,Male,24,Premium,21,4.41,2025-01-29,3,60,1260
M04063,2022-01-13,Female,40,Standard,37,2.66,2025-01-27,5,40,1480
M04064,2022-06-26,Female,39,Premium,32,2.77,2025-01-13,19,60,1920
M04065,2023-01-15,Male,31,Weekend,25,1.5,2025-01-25,7,25,625
M04066,2024-08-11,Female,43,Premium,6,4.83,2025-01-26,6,60,360
M04067,2022-01-11,Male,31,Premium,37,3.77,2025-01-24,8,60,2220
M04068,2022-08-26,Male,27,Weekend,30,2.08,2025-01-14,18,25,750
M04069,2022-05-29,Male,45,Standard,33,1.56,2025-01-19,13,40,1320
M04070,2023-03-08,Male,41,Weekend,23,1.96,2025-01-26,6,25,575
M04071,2022-12-29,Female,24,Premium,26,4.87,2025-01-22,10,60,1560
M04072,2024-11-18,Female,33,Standard,3,2.5,2025-01-08,24,40,120
M04073,2023-10-02,Female,21,Standard,16,2.18,2025-01-26,6,40,640
M04074,2022-12-19,Male,24,Standard,26,2.79,2025-01-27,5,40,1040
M04075,2024-06-03,Female,32,Standard,8,3.33,2025-01-29,3,40,320
M04076,2023-04-05,Female,34,Standard,22,1.85,2025-01-12,20,40,880
M04077,2023-03-26,Male,20,Standard,23,2.31,2025-01-24,8,40,920
M04078,2024-12-27,Male,33,Premium,2,2.89,2025-01-12,20,60,120
M04079,2022-12-18,Female,19,Standard,26,2.49,2025-01-27,5,40,1040
M04080,2022-10-05,Male,24,Premium,28,3.85,2025-01-25,7,60,1680
M04081,2024-11-08,Female,42,Standard,3,3.39,2025-01-25,7,40,120
M04082,2022-09-01,Male,33,Premium,29,3.53,2025-01-27,5,60,1740
M04083,2022-03-25,Male,38,Standard,35,2.63,2025-01-16,16,40,1400
M04084,2022-05-05,Female,26,Standard,33,3.27,2025-01-28,4,40,1320
M04085,2024-05-03,Male,29,Premium,9,3.3,2025-02-01,0,60,540
M04086,2023-01-01,Male,46,Premium,25,4.19,2025-01-28,4,60,1500
M04087,2024-02-17,Male,41,Premium,12,4.39,2025-01-24,8,60,720
M04088,2023-09-20,Female,18,Standard,17,2.16,2025-01-24,8,40,680
M04089,2022-06-01,Female,31,Weekend,32,0.83,2024-12-30,33,25,800
M04090,2024-02-05,Female,28,Premium,12,3.76,2025-01-24,8,60,720
M04091,2024-02-28,Male,35,Standard,12,2.21,2025-01-12,20,40,480
M04092,2023-01-07,Male,39,Premium,25,3.17,2025-01-28,4,60,1500
M04093,2024-10-06,Male,22,Standard,4,3.45,2025-01-31,1,40,160
M04094,2024-01-15,Male,32,Weekend,13,1.5,2025-01-16,16,25,325
M04095,2022-07-10,Female,44,Premium,31,4.64,2025-01-24,8,60,1860
M04096,2023-07-22,Female,24,Standard,19,1.89,2025-01-13,19,40,760
M04097,2022-04-11,Male,42,Premium,34,4.85,2025-01-28,4,60,2040
M04098,2023-04-30,Female,31,Premium,22,4.49,2025-01-29,3,60,1320
M04099,2022-04-01,Female,37,Premium,34,4.52,2025-01-23,9,60,2040
M04100,2022-08-31,Female,25,Premium,30,3.47,2025-01-28,4,60,1800
M04101,2024-09-11,Male,21,Standard,5,2.47,2025-01-15,17,40,200
M04102,2024-04-07,Female,20,Standard,10,2.69,2025-01-25,7,40,400
M04103,2023-07-21,Female,29,Standard,19,3.08,2025-01-27,5,40,760
M04104,2022-07-08,Female,35,Premium,31,4.62,2025-01-24,8,60,1860
M04105,2024-12-06,Female,41,Premium,2,2.7,2025-01-19,13,60,120
M04106,2022-07-23,Female,32,Standard,31,3.31,2025-01-25,7,40,1240
M04107,2024-12-13,Male,28,Weekend,2,2.37,2025-01-16,16,25,50
M04108,2024-06-09,Female,41,Premium,8,3.98,2025-01-28,4,60,480
M04109,2023-11-20,Female,28,Weekend,15,0.87,2025-01-20,12,25,375
M04110,2023-10-03,Male,29,Standard,16,3.14,2025-02-01,0,40,640
M04111,2024-04-20,Female,36,Standard,10,2.6,2025-01-26,6,40,400
M04112,2023-07-15,Male,34,Standard,19,3.13,2025-01-25,7,40,760
M04113,2024-11-11,Male,46,Premium,3,4.54,2025-01-22,10,60,180
M04114,2024-03-19,Male,23,Premium,11,2.72,2025-01-19,13,60,660
M04115,2023-12-23,Male,38,Standard,14,2.71,2025-01-18,14,40,560
M04116,2022-02-10,Female,25,Premium,36,3.71,2025-01-28,4,60,2160
M04117,2023-07-27,Female,32,Weekend,19,2.39,2025-01-13,19,25,475
M04118,2022-06-14,Male,39,Standard,32,2.09,2025-01-19,13,40,1280
M04119,2022-03-12,Female,37,Premium,35,3.02,2025-01-24,8,60,2100
M04120,2022-10-17,Male,49,Standard,28,3.29,2025-01-25,7,40,1120
M04121,2022-12-05,Female,43,Premium,26,2.87,2025-01-23,9,60,1560
M04122,2023-09-10,Female,27,Standard,17,2.87,2025-01-23,9,40,680
M04123,2024-10-04,Male,45,Standard,4,2.1,2025-01-19,13,40,160
M04124,2023-02-21,Female,32,Weekend,24,1.64,2025-01-12,20,25,600
M04125,2022-03-04,Male,29,Standard,35,2.73,2025-01-15,17,40,1400
M04126,2022-10-10,Female,28,Standard,28,2.33,2025-01-25,7,40,1120
M04127,2023-10-03,Female,35,Standard,16,3.45,2025-01-31,1,40,640
M04128,2024-04-21,Female,41,Weekend,10,0.76,2024-12-25,38,25,250
M04129,2023-08-28,Male,22,Premium,18,3.48,2025-01-25,7,60,1080
M04130,2024-06-18,Male,29,Premium,8,3.58,2025-01-27,5,60,480
M04131,2023-07-11,Male,48,Premium,19,4.08,2025-01-26,6,60,1140
M04132,2024-11-02,Female,41,Premium,3,3.52,2025-01-29,3,60,180
M04133,2024-08-09,Male,48,Standard,6,1.69,2025-01-14,18,40,240
M04134,2024-12-27,Male,22,Standard,2,3.39,2025-01-29,3,40,80
M04135,2022-04-21,Male,39,Standard,34,2.33,2025-01-12,20,40,1360
M04136,2024-07-17,Female,46,Premium,7,3.36,2025-02-01,0,60,420
M04137,2024-08-29,Female,48,Standard,6,2.39,2025-01-14,18,40,240
M04138,2023-12-28,Female,27,Premium,14,3.04,2025-01-30,2,60,840
M04139,2022-12-03,Female,31,Standard,26,1.7,2025-01-21,11,40,1040
M04140,2023-01-03,Male,33,Standard,25,1.8,2025-01-17,15,40,1000
M04141,2023-04-03,Female,22,Premium,22,2.92,2025-01-19,13,60,1320
M04142,2023-02-17,Male,28,Premium,24,2.99,2025-01-24,8,60,1440
M04143,2024-05-21,Female,36,Premium,9,3.55,2025-01-30,2,60,540
M04144,2024-06-16,Male,43,Weekend,8,1.75,2025-01-26,6,25,200
M04145,2024-10-29,Male,25,Weekend,4,1.76,2025-01-24,8,25,100
M04146,2023-12-24,Female,36,Standard,14,1.5,2025-01-19,13,40,560
M04147,2023-02-21,Male,37,Premium,24,4.8,2025-01-26,6,60,1440
M04148,2023-01-17,Male,39,Standard,25,3.15,2025-01-27,5,40,1000
M04149,2023-07-19,Male,35,Standard,19,3.43,2025-01-31,1,40,760
M04150,2023-08-01,Male,47,Standard,18,2.22,2025-01-15,17,40,720
M04151,2024-09-07,Female,49,Premium,5,4.16,2025-01-28,4,60,300
M04152,2024-06-23,Female,40,Premium,8,2.92,2025-01-21,11,60,480
M04153,2022-03-15,Male,38,Standard,35,3.13,2025-01-25,7,40,1400
M04154,2023-01-15,Female,29,Premium,25,2.9,2025-01-18,14,60,1500
M04155,2024-11-08,Male,43,Premium,3,3.31,2025-01-28,4,60,180
M04156,2023-08-19,Male,30,Premium,18,3.73,2025-02-01,0,60,1080
M04157,2022-08-15,Female,38,Standard,30,2.69,2025-01-23,9,40,1200
M04158,2023-10-22,Male,38,Weekend,16,1.62,2025-01-08,24,25,400
M04159,2023-10-31,Female,46,Weekend,16,0.7,2024-12-20,43,25,400
M04160,2023-11-10,Male,46,Standard,15,2.34,2025-01-16,16,40,600
M04161,2022-01-23,Female,35,Standard,37,3.35,2025-01-24,8,40,1480
M04162,2023-12-17,Female,44,Premium,14,4.68,2025-01-22,10,60,840
M04163,2024-02-17,Male,46,Standard,12,2.68,2025-01-22,10,40,480
M04164,2023-12-13,Female,32,Premium,14,3.93,2025-01-22,10,60,840
M04165,2022-02-09,Male,32,Standard,36,1.72,2025-01-07,25,40,1440
M04166,2022-09-27,Female,29,Premium,29,3.0,2025-01-31,1,60,1740
M04167,2022-03-22,Male,43,Premium,35,3.13,2025-01-25,7,60,2100
M04168,2023-03-12,Female,26,Premium,23,3.72,2025-01-23,9,60,1380
M04169,2023-06-09,Female,36,Premium,20,4.33,2025-01-22,10,60,1200
M04170,2023-11-08,Female,29,Premium,15,3.65,2025-01-22,10,60,900
M04171,2023-07-13,Male,40,Premium,19,2.82,2025-01-22,10,60,1140
M04172,2024-09-17,Female,22,Weekend,5,1.38,2024-12-23,40,25,125
M04173,2024-08-09,Male,43,Standard,6,1.83,2025-01-22,10,40,240
M04174,2023-12-05,Female,43,Standard,14,3.0,2025-01-22,10,40,560
M04175,2024-09-22,Female,38,Weekend,5,0.83,2025-01-08,24,25,125
M04176,2024-05-28,Male,48,Weekend,9,1.47,2025-01-01,31,25,225
M04177,2024-10-06,Female,37,Standard,4,2.89,2025-01-12,20,40,160
M04178,2024-11-21,Male,27,Weekend,3,0.96,2025-01-20,12,25,75
M04179,2024-09-21,Male,39,Premium,5,2.69,2025-01-13,19,60,300
M04180,2022-10-03,Male,24,Premium,28,3.91,2025-01-30,2,60,1680
M04181,2024-08-18,Male,40,Standard,6,1.61,2025-01-15,17,40,240
M04182,2022-02-10,Male,28,Standard,36,2.68,2025-01-09,23,40,1440
M04183,2024-09-28,Female,45,Standard,5,3.01,2025-01-24,8,40,200
M04184,2022-04-14,Male,48,Premium,34,3.32,2025-01-26,6,60,2040
M04185,2024-01-24,Female,25,Premium,13,3.72,2025-01-29,3,60,780
M04186,2024-11-28,Male,38,Standard,3,3.36,2025-01-24,8,40,120
M04187,2022-07-13,Male,49,Premium,31,3.68,2025-01-28,4,60,1860
M04188,2023-07-03,Female,24,Standard,19,3.49,2025-01-27,5,40,760
M04189,2022-05-18,Female,33,Standard,33,1.81,2025-01-21,11,40,1320
M04190,2024-07-15,Male,45,Standard,7,2.92,2025-01-15,17,40,280
M04191,2024-08-19,Male,33,Standard,6,2.81,2025-01-18,14,40,240
M04192,2022-02-05,Female,31,Weekend,36,2.24,2025-01-14,18,25,900
M04193,2023-04-30,Female,32,Standard,22,1.68,2025-01-07,25,40,880
M04194,2022-08-12,Male,37,Standard,30,2.06,2025-01-16,16,40,1200
M04195,2022-01-19,Male,48,Standard,37,1.76,2025-01-23,9,40,1480
M04196,2023-11-13,Male,26,Premium,15,4.83,2025-01-27,5,60,900
M04197,2023-01-28,Female,33,Premium,25,3.57,2025-01-27,5,60,1500
M04198,2023-05-17,Male,33,Premium,21,4.78,2025-01-31,1,60,1260
M04199,2024-11-12,Female,22,Standard,3,2.09,2025-01-19,13,40,120
M04200,2022-06-23,Female,20,Standard,32,1.75,2025-01-13,19,40,1280
M04201,2023-10-26,Male,38,Weekend,16,1.09,2025-01-12,20,25,400
M04202,2022-02-27,Male,42,Premium,36,3.99,2025-01-29,3,60,2160
M04203,2024-04-16,Female,30,Premium,10,4.61,2025-01-23,9,60,600
M04204,2023-04-09,Male,46,Weekend,22,1.27,2024-12-23,40,25,550
M04205,2023-09-30,Male,44,Premium,17,4.79,2025-02-01,0,60,1020
M04206,2022-10-04,Female,25,Standard,28,1.99,2025-01-14,18,40,1120
M04207,2024-11-11,Male,34,Standard,3,2.89,2025-01-07,25,40,120
M04208,2023-06-15,Female,22,Standard,20,2.97,2025-01-19,13,40,800
M04209,2022-08-08,Female,23,Premium,30,3.18,2025-01-30,2,60,1800
M04210,2023-02-02,Male,48,Premium,24,2.57,2025-01-24,8,60,1440
M04211,2024-04-28,Female,46,Premium,10,3.41,2025-01-22,10,60,600
M04212,2024-06-17,Female,43,Standard,8,1.59,2025-01-11,21,40,320
M04213,2023-07-07,Male,46,Standard,19,3.3,2025-01-27,5,40,760
M04214,2024-12-02,Female,44,Premium,2,4.88,2025-01-30,2,60,120
M04215,2024-07-17,Male,19,Standard,7,2.97,2025-01-08,24,40,280
M04216,2024-09-30,Female,47,Weekend,5,1.95,2025-01-21,11,25,125
M04217,2024-09-27,Female,48,Premium,5,3.1,2025-01-25,7,60,300
M04218,2022-08-16,Female,39,Standard,30,1.65,2025-01-12,20,40,1200
M04219,2024-03-23,Female,31,Standard,11,3.1,2025-01-23,9,40,440
M04220,2022-02-18,Female,42,Premium,36,3.9,2025-01-31,1,60,2160
M04221,2022-12-22,Female,47,Premium,26,4.2,2025-01-24,8,60,1560
M04222,2022-10-06,Female,21,Standard,28,3.06,2025-01-30,2,40,1120
M04223,2022-08-20,Male,20,Weekend,30,1.32,2025-01-17,15,25,750
M04224,2022-05-24,Female,26,Weekend,33,0.79,2025-01-07,25,25,825
M04225,2024-09-08,Male,35,Standard,5,3.09,2025-01-31,1,40,200
M04226,2022-03-05,Female,29,Standard,35,2.41,2025-01-07,25,40,1400
M04227,2022-03-13,Female,26,Premium,35,4.57,2025-01-25,7,60,2100
M04228,2024-07-18,Male,44,Standard,7,2.38,2025-01-08,24,40,280
M04229,2023-08-14,Male,43,Standard,18,1.93,2025-01-11,21,40,720
M04230,2022-12-14,Male,44,Premium,26,2.93,2025-01-25,7,60,1560
M04231,2022-02-10,Female,44,Standard,36,2.99,2025-01-17,15,40,1440
M04232,2023-08-18,Male,35,Standard,18,2.65,2025-01-21,11,40,720
M04233,2022-12-03,Female,47,Premium,26,3.51,2025-01-27,5,60,1560
M04234,2023-10-22,Female,30,Weekend,16,1.48,2025-01-02,30,25,400
M04235,2023-06-27,Male,44,Premium,20,3.87,2025-01-31,1,60,1200
M04236,2022-06-13,Female,31,Premium,32,3.1,2025-01-27,5,60,1920
M04237,2024-08-09,Male,48,Premium,6,3.45,2025-01-25,7,60,360
M04238,2024-10-16,Male,27,Standard,4,2.08,2025-01-16,16,40,160
M04239,2022-07-04,Male,20,Standard,31,2.28,2025-01-10,22,40,1240
M04240,2023-10-17,Male,46,Premium,16,3.75,2025-01-29,3,60,960
M04241,2022-01-07,Female,24,Standard,37,1.85,2025-01-19,13,40,1480
M04242,2024-01-09,Female,35,Premium,13,3.48,2025-01-28,4,60,780
M04243,2023-10-11,Male,33,Standard,16,2.27,2025-01-10,22,40,640
M04244,2024-08-13,Male,34,Standard,6,2.07,2025-01-22,10,40,240
M04245,2024-08-11,Female,42,Standard,6,3.5,2025-01-23,9,40,240
M04246,2022-11-15,Female,49,Weekend,27,0.65,2024-12-23,40,25,675
M04247,2023-05-01,Male,23,Premium,21,4.11,2025-01-30,2,60,1260
M04248,2024-06-07,Female,42,Premium,8,2.94,2025-01-10,22,60,480
M04249,2022-08-10,Female,29,Standard,30,3.18,2025-02-01,0,40,1200
M04250,2022-01-16,Female,49,Weekend,37,2.33,2025-01-18,14,25,925
M04251,2023-02-07,Female,36,Premium,24,3.5,2025-01-22,10,60,1440
M04252,2023-03-05,Male,20,Premium,23,4.56,2025-01-26,6,60,1380
M04253,2022-06-25,Female,43,Premium,32,3.12,2025-01-27,5,60,1920
M04254,2023-08-31,Male,45,Standard,18,1.78,2025-01-17,15,40,720
M04255,2022-10-27,Male,20,Premium,28,3.29,2025-01-28,4,60,1680
M04256,2022-06-17,Male,35,Standard,32,2.18,2025-01-18,14,40,1280
M04257,2024-03-12,Female,46,Weekend,11,1.29,2024-12-20,43,25,275
M04258,2024-06-03,Female,28,Standard,8,2.25,2025-01-07,25,40,320
M04259,2024-07-12,Male,23,Premium,7,3.53,2025-02-01,0,60,420
